numero;seq;rotulo
00016816720118240004;50001;SEG
03074209520148240018;50000;SEG
01520131920158240000;50001;SEG
03032983920148240018;50000;SEG
00086721220148240018;50001;SEG
00086739420148240018;50001;SEG
03010855720148240019;50000;SEG
00000831620118240057;50000;SEG
06007133520148240019;50001;SEG
06004024420148240019;50001;SEG
03004986720168240018;50000;SEG
03038449420148240018;50000;SEG
03093747920148240018;50000;SEG
03060862620148240018;50002;SEG
03098447620158240018;50000;SEG
00043509120138240079;50002;SEG
05023029120138240018;50001;SEG
03081008020148240018;50000;SEG
03011137720148240034;50000;SEG
00203436620138240018;50001;SEG
00076196120128240019;50000;SEG
03016249420158240081;50000;SEG
00045294720108240041;50001;SEG
00045294720108240041;50002;SEG
00025125620138240001;50000;SEG
06004007720148240018;50001;SEG
00014989420138240079;50000;SEG
05016312120128240045;50002;SEG
03091227620148240018;50000;SEG
00166905620138240018;50000;SEG
03002574020168240068;50000;SEG
00178813320138240020;50001;SEG
03020474920158240018;50000;SEG
03023778020148240018;50001;SEG
03113100820158240018;50000;SEG
03050010520148240018;50001;SEG
03044525820158240018;50000;SEG
03015463220148240018;50001;SEG
03011277220158240019;50002;SEG
03046536820168240033;50000;SEG
03001570420148240053;50000;SEG
03097489520148240018;50001;SEG
00214297220138240018;50001;SEG
00214305720138240018;50001;SEG
03007889720148240068;50000;SEG
03147672220148240038;50002;SEG
03007370520158240019;50001;SEG
03070028920168240018;50000;SEG
03022683120168240007;50001;SEG
06001711720148240019;50001;SEG
03033226720148240018;50001;SEG
05008357420138240019;50001;SEG
03006435720158240019;50001;SEG
03010318620178240019;50001;SEG
00041833020128240008;50001;SEG
00109817920098240018;50001;SEG
03077298220158240018;50000;SEG
03050010520148240018;50000;SEG
03015201820168240033;50000;SEG
00279079620138240018;50000;SEG
00018658020128240103;50000;SEG
03045759020148240018;50000;SEG
00077068220078240054;50000;SEG
00009991720118240068;50003;SEG
00066342420098240011;50002;SEG
06007038820148240019;50000;SEG
03007795420158240019;50000;SEG
03007182220158240076;50000;SEG
03044693120148240018;50000;SEG
03024031020168240018;50000;SEG
00005755820118240008;50001;SEG
03082789220158240018;50001;SEG
03006108020158240144;50001;SEG
00045895720088240019;50000;SEG
00060826220148240018;50000;SEG
00183522920128240038;50003;SEG
00035822020148240019;50000;SEG
00166914120138240018;50000;SEG
00122779720138240018;50001;SEG
00215457820138240018;50001;SEG
00084365820108240064;50000;SEG
03011112420158240018;50001;SEG
03004645820178240018;50000;SEG
00084759420148240038;50001;SEG
03099053720168240038;50001;SEG
05028510420138240018;50000;SEG
00197500820128240039;50000;SEG
00079493820138240079;50001;SEG
03071628520148240018;50000;SEG
03005616920168240058;50001;SEG
00010914320148240018;50001;SEG
03007362020158240019;50001;SEG
00032002720148240019;50000;SEG
06005773820148240019;50001;SEG
00092613820138240018;50001;SEG
00009072120108240053;50000;SEG
03010970720168240050;50000;SEG
03011591420148240019;50001;SEG
03032943120168240018;50000;SEG
03029309320158240018;50000;SEG
00035268720148240018;50001;SEG
00244055220138240018;50001;SEG
00258492320138240018;50000;SEG
03024513720148240018;50000;SEG
00032168120148240018;50000;SEG
00098668120138240018;50001;SEG
03005928320148240018;50001;SEG
00154295620138240018;50001;SEG
06006423320148240019;50002;SEG
00927506520078240023;50000;SEG
03004720320158240019;50000;SEG
00052049720128240054;50002;SEG
00086314520148240018;50000;SEG
00037693120148240018;50001;SEG
00041876620148240018;50000;SEG
00183222020138240018;50001;SEG
05001978920128240079;50001;SEG
03011582920148240019;50001;SEG
00079714020118240282;50000;SEG
03006174320148240068;50000;SEG
03027420320158240018;50000;SEG
03094775220158240018;50000;SEG
03010123120158240058;50001;SEG
03118127320178240018;50001;SEG
03110018420158240018;50000;SEG
03093080220148240018;50000;SEG
03007196520148240068;50000;SEG
03001415520148240019;50001;SEG
03153125020178240018;50000;SEG
03012474920148240020;50000;SEG
03008130920158240058;50002;SEG
40260306820178240000;50000;SEG
03095340720148240018;50001;SEG
00030839720138240010;50002;SEG
00086025220138240075;50001;SEG
00015285420138240104;50000;SEG
00156357020138240018;50000;SEG
00284989220128240018;50001;SEG
00284989220128240018;50002;SEG
06007445520148240019;50000;SEG
00050528620148240019;50000;SEG
03103031520148240018;50001;SEG
03043235320158240018;50000;SEG
03030893620158240018;50001;SEG
03064119820148240018;50000;SEG
03010540620158240018;50000;SEG
03010639620148240019;50000;SEG
03017459720168240078;50000;SEG
03027187220158240018;50000;SEG
03064636020158240018;50001;SEG
03064636020158240018;50000;SEG
00035063320138240018;50001;SEG
00099707320138240018;50002;SEG
00029593620138240036;50003;SEG
00022947420138240018;50000;SEG
00276325020138240018;50001;SEG
00021327920138240018;50001;SEG
03042464420158240018;50000;SEG
03062915520148240018;50000;SEG
03113104220148240018;50000;SEG
00013873420088240064;50006;SEG
03116158920168240039;50001;SEG
00135318120128240005;50001;SEG
00458628520108240038;50001;SEG
00083758420128240079;50001;SEG
00007266820128240079;50001;SEG
00042668420138240081;50000;SEG
03071827620148240018;50000;SEG
03099212220148240018;50000;SEG
03010708820148240019;50000;SEG
03074469320148240018;50001;SEG
06008233420148240019;50001;SEG
00261656820088240064;50001;SEG
05031611020138240018;50001;SEG
00110076620108240075;50000;SEG
00174405820138240018;50002;SEG
06006440320148240019;50001;SEG
00057300920118240019;50001;SEG
03061419220158240033;50000;SEG
00183309420138240018;50001;SEG
03071702820158240018;50001;SEG
03095320320158240018;50000;SEG
00169824620118240039;50002;SEG
00069954420148240018;50000;SEG
00263472220138240018;50000;SEG
03004267820168240051;50001;SEG
03012724520158240079;50001;SEG
03028300720168240018;50000;SEG
00086225320058240033;50003;SEG
03131883120168240018;50000;SEG
03036839820168240023;50001;SEG
03005364420148240020;50001;SEG
03005794720158240019;50001;SEG
03003405620158240144;50002;SEG
00041998020148240018;50001;SEG
00019707920098240065;50000;SEG
00005501820138240059;50000;SEG
00104505620148240005;50001;SEG
03051006620148240020;50000;SEG
03071601820148240018;50000;SEG
05004507720128240079;50000;SEG
05001024520128240019;50000;SEG
03183008620148240038;50001;SEG
03059450720148240018;50000;SEG
00002585020138240021;50001;SEG
00050614820148240019;50000;SEG
00122830720138240018;50000;SEG
00247035420078240018;50001;SEG
00277827320108240038;50000;SEG
03113364020148240018;50000;SEG
40115938520188240000;50001;SEG
00108473220088240036;50002;SEG
00041962820148240018;50000;SEG
03015056520148240018;50001;SEG
03007856120158240019;50001;SEG
00058530520148240018;50000;SEG
00179011120188240000;00000;SEG
05008608720138240019;50001;SEG
00039004020138240018;50001;SEG
00005266520138240034;50002;SEG
03015333320148240018;50001;SEG
00034168520148240019;50000;SEG
00042676920108240018;50001;SEG
00259673820098240018;50002;SEG
00083866820138240018;50000;SEG
03003733320158240019;50002;SEG
03011548920148240019;50002;SEG
00064649820098240125;50000;SEG
03023628820158240079;50000;SEG
03004767720148240018;50000;SEG
03007717720158240019;50000;SEG
05001263620138240020;50000;SEG
03006738920158240020;50001;SEG
03078891020168240039;50001;SEG
00079537820118240036;50001;SEG
06006467020148240019;50001;SEG
06001305020148240019;50002;SEG
00029475320148240079;50001;SEG
00131492020108240018;50001;SEG
03081224120148240018;50000;SEG
01368044420148240000;50002;SFH
00032920520028240058;50001;SFH
00056134420098240033;50004;SFH
00061102320138240064;50002;SFH
00034061420138240007;50000;SFH
40065434920168240000;50001;SFH
40152670820178240000;50001;SFH
00069732720078240019;50002;SFH
40100311220168240000;50000;SFH
00034236420098240080;50003;SFH
00179007920128240018;50002;SFH
00157185020108240064;50009;SFH
00038792220098240045;50002;SFH
00350603520168240000;50001;SFH
00176366220128240018;50001;SFH
00052117020118240007;50000;SFH
00143253320078240020;50000;SFH
00057412320128240045;50002;SFH
00115747420118240039;50000;SFH
40005367020188240000;50000;SFH
01570433520158240000;50002;SFH
01480267220158240000;50003;SFH
00008061220058240068;50001;SFH
40067089620168240000;50001;SFH
03012200320178240007;50000;SFH
00047517120058240079;50000;SFH
00051897520128240007;50000;SFH
01570433520158240000;50001;SFH
03076836720148240038;50000;SFH
40181277920178240000;50000;SFH
40133548820178240000;50002;SFH
00000828320108240051;50001;SFH
00054742920088240033;50000;SFH
00191191720108240045;50000;SFH
00024865520108240036;50001;SFH
00072128420068240045;50001;SFH
00000696820108240024;50000;SFH
00028385820118240042;50001;SFH
00027380620118240042;50001;SFH
01874777520138240000;50002;SFH
00046042320128240007;50000;SFH
00020146620058240024;50000;SFH
00048034820098240040;50000;SFH
40133063220178240000;50001;SFH
00024513420118240045;50001;SFH
00095593119978240005;50001;SFH
00070964920048240045;50005;SFH
40136314120168240000;50000;SFH
00028411320118240042;50001;SFH
40007145320178240000;50000;SFH
00336443220168240000;50001;SFH
08010951820138240039;50002;SFH
40164288720168240000;50001;SFH
00109272720128240045;50000;SFH
00089852720018240018;50011;SFH
00187198420118240039;50000;SFH
00065222320088240033;50003;SFH
00065222320088240033;50002;SFH
00852526720078240038;50001;SFH
00020771520118240046;50001;SFH
40015196920188240000;50000;SFH
00082890720048240011;50002;SFH
03016971420148240045;50001;SFH
00001808220058240006;50001;SFH
01477547820158240000;50001;SFH
00035393720138240078;50001;SFH
00030998820108240064;50003;SFH
00178999420128240018;50001;SFH
00052848320158240045;50001;SFH
00204023920138240023;50001;SFH
40092517220168240000;50000;SFH
00054939620058240079;50000;SFH
00209355020058240064;50000;SFH
00169171520078240064;50003;SFH
00336426220168240000;50000;SFH
00185341020078240064;50000;SFH
05003065920118240008;50000;SFH
00000881020088240068;50001;SFH
00009648820078240006;50001;SFH
00047412720058240079;50000;SFH
00014012320058240064;50002;SFH
00037398020128240045;50000;SFH
40180930720178240000;50000;SFH
00037321620058240019;50001;SFH
03037145220168240045;50000;SFH
00028512420058240024;50001;SFH
40158716620178240000;50001;SFH
00014938620138240042;50001;SFH
03026853520148240045;50001;SFH
00017467120138240043;50001;SFH
00071415320048240045;50002;SFH
00199578520168240000;50005;SFH
40072248220178240000;50001;SFH
40065512620168240000;50002;SFH
00009002620058240046;50002;SFH
00529922920108240038;50000;SFH
00053422520108240025;50001;SFH
00390840720078240038;50000;SFH
00157185020108240064;50010;SFH
40100374820188240000;50000;SFH
00003223120128240042;50001;SFH
05002110220138240059;50001;SFH
00071447420148240039;50001;SFH
00289645020098240064;50001;SFH
40051895220178240000;50001;SFH
40088630420188240000;50000;SFH
00296055820058240038;50002;SFH
00133785920118240045;50002;SOC
00152291920088240020;50003;SOC
00062063920078240067;50001;SOC
00004908220108240113;50002;SOC
00004908220108240113;50003;SOC
00386333720018240023;50001;SOC
00241524519968240023;50001;SOC
00060067420108240019;50000;SOC
00042606620138240020;50002;SOC
00018364220118240078;50004;SOC
00042606620138240020;50001;SOC
03008537320148240139;50001;SOC
00011142120098240064;50001;SOC
00221534520078240064;50003;SOC
05002679020138240073;50000;SOC
00229793520138240008;50001;SOC
00080005620088240004;50001;SOC
00055931820138240064;50000;SUC
00090938520168240000;50000;SUC
40067290420188240000;50001;SUC
03019791920178240022;50000;SUC
00013732720108240049;50000;SUC
03012827620148240030;50001;SUC
00004103920128240052;50001;SUC
00004103920128240052;50002;SUC
00040296220178240064;50001;SUC
00046699620108240036;50002;SUC
03010130620168240050;50002;SUC
00032761120028240039;50005;SUC
00025254020128240082;50001;SUC
00125475220128240020;50002;TIT
03031385720148240036;50002;TIT
00014266120138240062;50000;TIT
00011169520148240005;50001;TIT
03005489520148240040;50000;TIT
00057939420028240004;50001;TIT
00179157320018240005;50000;TIT
05002062620138240076;50000;TIT
00123361120128240054;50001;TIT
03005082920168240013;50000;TIT
08145970920128240023;50000;TIT
00023055420118240057;50002;TIT
00005413020128240079;50000;TIT
06002244420148240036;50000;TIT
00625847019958240023;50001;TIT
00069190920138240033;50000;TIT
00241311920128240020;50001;TIT
00091666920108240064;50003;TIT
00091666920108240064;50004;TIT
00447466020088240023;50000;TIT
00274206120088240064;50001;TIT
06006913220148240033;50000;TIT
03038174320168240018;50000;TIT
00000811820138240076;50000;TIT
03010208920158240031;50001;TIT
00107055220138240036;50002;TIT
00112395420128240125;50000;TIT
00098137520058240020;50002;TIT
00008343720118240078;50001;TIT
00034152520118240078;50001;TIT
03059920320158240064;50000;TIT
03058617820168240036;50000;TIT
03042686220148240075;50001;TIT
00107055220138240036;50001;TIT
03011893020158240014;50001;TIT
00703698720128240023;50000;TIT
03000309120168240022;50000;TIT
08040040220148240038;50000;TIT
03000261020148240027;50002;TIT
03023294520148240011;50001;TIT
00189957020108240033;50001;TIT
00306850419988240038;50000;TIT
03005912420148240075;50000;TIT
03052602320148240075;50000;TIT
00000784420118240008;50001;TIT
00003846719968240063;50000;TIT
00004047219988240068;50000;TIT
03178261820148240038;50001;TIT
03077676820148240038;50001;TIT
00316372620118240038;50001;TIT
00056682020088240036;50000;TIT
06010246820148240005;50001;TIT
00053402420128240045;50000;TIT
00017475520018240050;50001;TIT
03094148420168240020;50000;TIT
03002728020148240067;50003;TIT
00107055220138240036;50004;TIT
00107055220138240036;50003;TIT
00003537120078240189;50001;TIT
05010761120108240033;50001;TIT
00021727720138240045;50001;TIT
00052954220108240028;50001;TIT
03041066520148240011;50001;TIT
08090888020138240082;50000;TIT
05003987820108240135;50001;TIT
03129348620158240020;50001;TIT
00119919420058240020;50002;TIT
00198639320108240018;50000;TIT
00165221420108240033;50002;TIT
03006117420148240023;50000;TIT
00000110319958240053;50000;TIT
03042943720148240018;50001;TIT
00008904420168240030;50000;TIT
00000301120128240086;50001;TIT
00040931320088240024;50000;TIT
00040071020118240033;50001;TIT
00033576720138240008;50000;TIT
00343712920108240023;50000;TIT
00439708920108240023;50001;TIT
00002258520058240071;50001;TIT
01592677720148240000;50000;TIT
00011351420178240000;50001;TIT
00014266120138240062;50001;TIT
00144651820138240033;50005;TIT
00144651820138240033;50004;TIT
00127483120048240018;50000;TIT
03040366120148240039;50001;TIT
03010351420158240078;50001;TIT
05029498620138240018;50001;TIT
00012629020118240119;50000;TIT
00189957020108240033;50003;TIT
00094994819998240018;50001;TIT
